4382,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4382.png,365,318,256,301
3090,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3090.png,460,315,110,238
3158,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3158.png,375,298,275,170
3041,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3041.png,467,283,147,281
3708,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3708.png,439,310,138,268
4016,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4016.png,508,256,209,244
4356,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4356.png,407,189,217,250
4241,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4241.png,-1,-1,-1,-1
3178,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3178.png,442,192,238,362
2789,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2789.png,490,260,209,245
3029,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3029.png,459,195,269,341
3998,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3998.png,306,415,311,92
3692,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3692.png,340,212,286,317
3481,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3481.png,410,296,255,291
3319,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3319.png,377,238,143,240
4415,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4415.png,394,243,230,151
3628,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3628.png,423,144,236,338
4147,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4147.png,456,240,152,227
3859,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3859.png,471,229,241,324
3122,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3122.png,483,184,228,374
2964,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2964.png,516,222,222,303
2656,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2656.png,373,253,307,252
3511,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3511.png,411,257,189,221
2729,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2729.png,596,260,131,251
4316,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4316.png,479,323,103,240
3517,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3517.png,399,254,250,223
3160,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3160.png,393,280,297,188
3216,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3216.png,415,231,256,260
3999,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3999.png,309,425,302,96
4291,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4291.png,403,183,250,345
3807,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3807.png,368,331,198,166
4081,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4081.png,382,328,339,170
3384,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3384.png,459,251,350,264
2703,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2703.png,396,258,328,247
4423,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4423.png,480,241,351,131
3789,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3789.png,495,220,180,357
4130,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4130.png,361,244,263,239
3479,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3479.png,427,301,259,288
3486,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3486.png,360,273,243,325
3755,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3755.png,408,216,269,283
4189,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4189.png,527,221,135,216
3650,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3650.png,467,278,179,266
3804,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3804.png,384,348,143,196
4078,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4078.png,351,305,285,171
2819,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2819.png,419,345,251,166
4160,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4160.png,339,231,72,254
4319,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4319.png,442,337,128,183
3714,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3714.png,532,210,148,320
2816,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2816.png,405,329,262,179
3166,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3166.png,398,221,294,277
3270,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3270.png,404,261,307,232
3406,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3406.png,457,255,212,305
2960,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2960.png,519,290,212,243
3593,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3593.png,371,256,274,263
2890,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2890.png,473,375,245,144
2651,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2651.png,380,263,289,249
3419,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3419.png,456,265,206,292
4039,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4039.png,381,265,271,224
3707,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3707.png,429,337,159,272
2718,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2718.png,440,257,297,230
3558,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3558.png,356,233,129,242
3105,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3105.png,440,291,222,206
3640,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3640.png,378,339,260,158
4108,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4108.png,522,294,118,201
4215,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4215.png,354,209,212,260
4416,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4416.png,393,245,231,155
3718,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3718.png,532,157,230,423
2687,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2687.png,376,258,318,248
4235,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4235.png,278,49,172,77
2804,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2804.png,478,259,260,240
3956,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3956.png,396,187,314,344
2891,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2891.png,477,373,244,139
3044,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3044.png,460,308,144,241
3143,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3143.png,473,337,96,216
3202,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3202.png,416,288,99,241
3793,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3793.png,501,260,129,332
3572,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3572.png,431,271,346,263
2883,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2883.png,383,344,268,152
4120,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4120.png,408,202,221,339
3277,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3277.png,423,307,265,274
4167,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4167.png,352,246,286,207
2851,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2851.png,410,157,265,337
3589,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3589.png,405,255,257,245
4354,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4354.png,443,190,201,279
2862,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2862.png,382,206,284,294
2806,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2806.png,454,267,283,233
3084,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3084.png,483,291,104,266
3347,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3347.png,452,229,203,208
3082,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3082.png,483,289,111,302
2948,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2948.png,366,323,301,184
3368,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3368.png,464,248,357,207
4025,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4025.png,377,226,336,258
3389,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3389.png,511,265,273,268
3299,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3299.png,256,278,231,301
3645,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3645.png,411,392,168,153
3851,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3851.png,391,219,265,243
3988,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3988.png,390,297,345,211
3198,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3198.png,475,294,60,276
2939,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2939.png,367,222,269,266
4069,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4069.png,392,336,185,167
3149,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3149.png,438,347,141,161
3872,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3872.png,332,325,163,208
2719,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2719.png,462,270,287,241
3879,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3879.png,435,222,298,221
4172,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4172.png,363,217,227,223
2859,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2859.png,377,169,277,300
4067,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4067.png,398,343,182,180
4162,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4162.png,295,221,113,221
4126,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4126.png,376,196,238,277
2720,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2720.png,508,280,254,255
4061,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4061.png,-1,-1,177,317
3819,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3819.png,388,232,300,267
3440,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3440.png,337,234,105,233
2977,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2977.png,378,278,266,203
3582,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3582.png,309,239,141,256
3412,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3412.png,424,255,180,289
4146,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4146.png,453,243,176,223
3615,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3615.png,505,265,91,264
3961,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3961.png,453,169,281,361
3350,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3350.png,476,235,256,211
3512,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3512.png,404,255,199,219
4056,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4056.png,-1,-1,252,339
2764,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2764.png,544,258,194,243
4107,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4107.png,512,305,114,200
3746,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3746.png,470,251,214,292
2837,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2837.png,521,260,226,268
4213,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4213.png,371,218,236,257
3787,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3787.png,487,189,204,364
3324,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3324.png,368,240,134,224
3227,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3227.png,454,282,118,274
2839,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2839.png,503,236,236,280
2885,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2885.png,407,359,237,149
4002,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4002.png,333,422,278,115
4320,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4320.png,418,320,135,166
3203,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3203.png,420,293,120,235
3932,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3932.png,417,326,119,235
3553,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3553.png,361,265,104,281
2713,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2713.png,415,257,338,245
3359,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3359.png,474,247,369,211
3548,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3548.png,362,268,265,310
3581,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3581.png,314,260,140,258
4208,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4208.png,356,218,295,261
2978,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2978.png,380,294,252,197
3896,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3896.png,375,288,208,215
3109,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3109.png,434,241,222,228
3045,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3045.png,449,305,142,223
3631,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3631.png,370,169,270,311
3626,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3626.png,455,137,205,350
4327,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4327.png,395,251,292,230
3877,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3877.png,375,258,285,224
3596,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3596.png,340,273,280,222
4309,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4309.png,491,284,59,341
4121,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4121.png,383,200,205,338
4328,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4328.png,388,243,298,208
3108,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3108.png,440,266,220,223
3437,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3437.png,349,273,185,283
2682,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2682.png,374,258,319,248
3169,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3169.png,405,209,282,300
2947,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2947.png,371,313,319,196
2761,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2761.png,555,259,191,244
3784,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3784.png,452,167,229,388
3053,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3053.png,385,293,247,195
3823,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3823.png,396,173,292,326
2782,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2782.png,503,259,207,245
2900,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2900.png,491,336,176,171
3026,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3026.png,433,190,313,341
3353,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3353.png,479,216,298,175
3171,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3171.png,409,197,273,313
3876,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3876.png,338,256,270,202
2817,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2817.png,408,331,259,170
2708,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2708.png,405,256,333,245
3739,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3739.png,414,326,199,237
3667,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3667.png,347,309,241,193
4445,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4445.png,463,315,261,257
4301,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4301.png,543,186,110,398
4331,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4331.png,347,310,303,147
3244,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3244.png,464,301,139,254
4138,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4138.png,328,250,303,236
3494,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3494.png,316,253,221,304
2996,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2996.png,433,223,261,254
4336,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4336.png,324,400,209,90
3565,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3565.png,402,235,288,191
2952,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2952.png,384,342,234,174
4262,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4262.png,347,179,222,197
2994,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2994.png,466,213,280,277
3651,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3651.png,475,268,188,302
3280,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3280.png,418,303,257,274
4414,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4414.png,400,228,221,147
3978,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3978.png,-1,-1,188,173
4210,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4210.png,328,222,260,270
3588,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3588.png,411,263,264,247
3441,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3441.png,349,242,87,235
2853,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2853.png,403,151,277,339
2954,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2954.png,420,345,211,179
3294,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3294.png,269,287,234,302
3443,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3443.png,367,246,72,222
3774,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3774.png,383,156,302,335
3915,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3915.png,433,219,286,314
4059,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4059.png,-1,-1,199,328
3075,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3075.png,494,228,181,337
3778,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3778.png,424,165,288,366
3735,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3735.png,362,312,237,192
3833,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3833.png,498,219,172,345
3138,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3138.png,498,305,83,274
3386,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3386.png,480,244,311,258
3685,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3685.png,474,151,280,391
3613,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3613.png,467,319,119,253
2726,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2726.png,584,263,95,255
3415,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3415.png,438,267,187,287
3646,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3646.png,429,383,155,184
3930,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3930.png,443,315,104,266
4013,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4013.png,516,304,182,221
4068,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4068.png,396,332,179,167
2760,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2760.png,557,258,191,242
3205,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3205.png,454,310,158,216
3967,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3967.png,461,223,199,363
3392,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3392.png,505,270,257,287
2990,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2990.png,501,234,234,283
2738,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2738.png,592,265,164,247
3214,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3214.png,399,244,244,227
2681,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2681.png,373,258,318,248
3822,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3822.png,390,163,295,288
3123,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3123.png,493,185,220,371
3448,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3448.png,391,253,168,201
4345,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img4345.png,529,352,93,193
3754,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3754.png,415,206,264,283
2667,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2667.png,370,254,307,255
3228,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3228.png,439,277,110,254
3889,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img3889.png,446,291,145,260
2918,/home/cares/catkin_ws/src/daVinci-AR/tools/../../../tools/ds28/Left/img2918.png,552,164,174,329
